index,dialog_id,unique_id,role,content,intent,music_attribute
8284,0edbf33dac7e6747,0edbf33dac7e6747:2:user,user,I'd like more recent ones,['add_filter'],['year']
8285,0edbf33dac7e6747,0edbf33dac7e6747:2:system,system,[MUSIC]OK. How about these.,"['feedback_request', 'sympathetic_response', 'passive_recommend']",['none']
8286,0edbf33dac7e6747,0edbf33dac7e6747:3:user,user,"These were great, Can we have some rap music, preferrably old ones","['add_filter', 'accept_response']","['year', 'genre']"
8287,0edbf33dac7e6747,0edbf33dac7e6747:3:system,system,[MUSIC]Sure. Here are some good ones for you.,"['sympathetic_response', 'passive_recommend']",['none']
8288,2d3d9873cbeed879,2d3d9873cbeed879:0:user,user,hello!,['greeting'],['none']
8289,2d3d9873cbeed879,2d3d9873cbeed879:0:system,system,Good day! What type of playlist are you interested in creating with me?,"['sympathetic_response', 'detail_attribute_request']",['none']
8290,2d3d9873cbeed879,2d3d9873cbeed879:1:user,user,i would like to create a playlist for working out!,"['initial_query', 'add_filter']",['theme']
8291,2d3d9873cbeed879,2d3d9873cbeed879:1:system,system,"Got it! I will start off with some well known songs. If you already have a few favorite artists or songs that you know you want added to the list, please let me know, alright?","['sympathetic_response', 'detail_attribute_request']",['artist']
8292,2d3d9873cbeed879,2d3d9873cbeed879:2:user,user,"ok! i like Halsey, Mac Miller, Post Malone, and Selena Gomez",['add_filter'],['artist']
8293,2d3d9873cbeed879,2d3d9873cbeed879:2:system,system,[MUSIC]Excellent! I'm on it right now.,"['passive_recommend', 'sympathetic_response']",['none']
8294,2d3d9873cbeed879,2d3d9873cbeed879:3:user,user,"I love the runner, i enjoy video games and their soundtracks!","['add_filter', 'accept_response']",['track']
8295,2d3d9873cbeed879,2d3d9873cbeed879:3:system,system,[MUSIC]Cool! I'm glad. I will add a few more of those.,"['passive_recommend', 'sympathetic_response']",['none']
8296,2d3d9873cbeed879,2d3d9873cbeed879:4:user,user,"i love halsey but these arent the first songs i would choose for this particular playlist. maybe ""be kind""? a little more upbeat!","['add_filter', 'reject_response']","['track', 'mood']"
8297,2d3d9873cbeed879,2d3d9873cbeed879:4:system,system,[MUSIC]not a problem,"['passive_recommend', 'sympathetic_response']",['none']
8298,2d3d9873cbeed879,2d3d9873cbeed879:5:user,user,"im enjoying ""not giving you up"", nice pick! how about some hiphop to add to the mix?","['accept_response', 'add_filter']",['genre']
8299,2d3d9873cbeed879,2d3d9873cbeed879:5:system,system,[MUSIC]Let's see what I can find. Love on me - Galantis?,"['passive_recommend', 'detail_attribute_request']","['track', 'artist']"
8300,2d3d9873cbeed879,2d3d9873cbeed879:6:user,user,"party on 5th ave was a good choice! can we please add some kanye, maybe ""better faster stronger""?","['accept_response', 'add_filter']","['track', 'artist']"
8301,2d3d9873cbeed879,2d3d9873cbeed879:6:system,system,[MUSIC]you bet.,"['passive_recommend', 'sympathetic_response']",['none']
8302,2d3d9873cbeed879,2d3d9873cbeed879:7:user,user,"outkast is perfect! can we add ""i like the way you move""?","['accept_response', 'add_filter']","['track', 'artist']"
8303,2d3d9873cbeed879,2d3d9873cbeed879:7:system,system,[MUSIC]Excellent Choice. I found two.,"['passive_recommend', 'sympathetic_response']",['none']
8304,088a809b1197e964,088a809b1197e964:0:user,user,"Hi, I'm looking for music to add to a workout playlist.","['initial_query', 'greeting', 'add_filter']",['theme']
8305,088a809b1197e964,088a809b1197e964:0:system,system,"Okay! Did you have any artists, songs, or genres in mind?","['detail_attribute_request', 'sympathetic_response']","['track', 'artist', 'genre']"
8306,088a809b1197e964,088a809b1197e964:1:user,user,I like up-tempo R&B,['add_filter'],"['genre', 'tempo']"
8307,088a809b1197e964,088a809b1197e964:1:system,system,"[MUSIC]Got you, how do these look?","['feedback_request', 'sympathetic_response', 'passive_recommend']",['none']
8308,088a809b1197e964,088a809b1197e964:2:user,user,Tory Lanez song is perfect for a workout.,"['add_filter', 'accept_response']","['artist', 'theme']"
8309,088a809b1197e964,088a809b1197e964:2:system,system,[MUSIC]Thoughts on these?,"['feedback_request', 'passive_recommend']",['none']
8310,088a809b1197e964,088a809b1197e964:3:user,user,Show me another artist with up beat music,['add_filter'],"['artist', 'mood']"
8311,088a809b1197e964,088a809b1197e964:3:system,system,"[MUSIC]I hear you, what about these?","['feedback_request', 'sympathetic_response', 'passive_recommend']",['none']
8312,088a809b1197e964,088a809b1197e964:4:user,user,Show me something else,['reject_response'],['none']
8313,088a809b1197e964,088a809b1197e964:4:system,system,[MUSIC]Are any of these good?,"['feedback_request', 'passive_recommend']",['none']
8314,088a809b1197e964,088a809b1197e964:5:user,user,These are good. Give me a few more fast track from the Pop genre.,"['add_filter', 'accept_response']","['genre', 'tempo']"
8315,088a809b1197e964,088a809b1197e964:5:system,system,"[MUSIC]Okay, let me know what you think about these.","['feedback_request', 'passive_recommend']",['none']
8316,088a809b1197e964,088a809b1197e964:6:user,user,Perfect thank you,['accept_response'],['none']
8317,088a809b1197e964,088a809b1197e964:6:system,system,[MUSIC]Yay! Here's more,"['sympathetic_response', 'active_recommend']",['none']
8318,3214823485854d61,3214823485854d61:0:user,user,Let's get a modern christmas music playlist to cook to.,"['initial_query', 'add_filter']",['theme']
8319,3214823485854d61,3214823485854d61:0:system,system,[MUSIC]Here are some options for you :),"['sympathetic_response', 'passive_recommend']",['none']
8320,3214823485854d61,3214823485854d61:1:user,user,"Perfect, thanks! How about some more pop artists?","['add_filter', 'accept_response']","['genre', 'artist']"
8321,3214823485854d61,3214823485854d61:1:system,system,[MUSIC]You got it :),"['sympathetic_response', 'passive_recommend']",['none']
8322,3214823485854d61,3214823485854d61:2:user,user,Even better. Let's try some female artists like Destiny's Child.,"['add_filter', 'accept_response']","['similar_artist', 'vocal']"
8323,3214823485854d61,3214823485854d61:2:system,system,[MUSIC]Here is some Destiny's Child Christmas music for you,"['parroting_response', 'passive_recommend']","['artist', 'theme']"
8324,3214823485854d61,3214823485854d61:3:user,user,Thanks. Let's add in some Christina Aguilara,"['add_filter', 'accept_response']",['artist']
8325,3214823485854d61,3214823485854d61:3:system,system,[MUSIC]Of course :),"['sympathetic_response', 'passive_recommend']",['none']
8326,3214823485854d61,3214823485854d61:4:user,user,Awesome! And maybe some more pop artists.,"['add_filter', 'accept_response']","['genre', 'artist']"
8327,3214823485854d61,3214823485854d61:4:system,system,[MUSIC]here,['passive_recommend'],['none']
8328,3214823485854d61,3214823485854d61:5:user,user,More Kelly Clarkson would be perfect. And Beyonce.,['add_filter'],['artist']
8329,3214823485854d61,3214823485854d61:5:system,system,[MUSIC]Of course,"['sympathetic_response', 'passive_recommend']",['none']
8330,b6f6ed9a3440fc5e,b6f6ed9a3440fc5e:0:user,user,Hello Can we create a playlist for slow and soul soothing songs,"['initial_query', 'greeting', 'add_filter']","['theme', 'mood']"
8331,b6f6ed9a3440fc5e,b6f6ed9a3440fc5e:0:system,system,[MUSIC]Hello! Happy to help. Here is my first batch of recommendations. Do you prefer a genre or artist?,"['detail_attribute_request', 'sympathetic_response', 'passive_recommend']","['artist', 'genre']"
8332,b6f6ed9a3440fc5e,b6f6ed9a3440fc5e:1:user,user,artist like tatiana,['add_filter'],['similar_artist']
8333,b6f6ed9a3440fc5e,b6f6ed9a3440fc5e:1:system,system,[MUSIC]Sure. May I ask to give me more details about Tatiana? My database has plenty of artists named Tatiana.,"['detail_attribute_request', 'sympathetic_response', 'passive_recommend']",['artist']
8334,b6f6ed9a3440fc5e,b6f6ed9a3440fc5e:2:user,user,Tatiana Mannaois,['add_filter'],['artist']
8335,b6f6ed9a3440fc5e,b6f6ed9a3440fc5e:2:system,system,[MUSIC]Awesome! Here are a few of Tatiana Manaois' songs for your consideration. Any other preferences?,"['detail_attribute_request', 'parroting_response', 'sympathetic_response', 'passive_recommend']",['artist']
8336,b6f6ed9a3440fc5e,b6f6ed9a3440fc5e:3:user,user,"Nice, thanks. add more please","['continue', 'accept_response']",['none']
8337,b6f6ed9a3440fc5e,b6f6ed9a3440fc5e:3:system,system,[MUSIC]Of course! Check out these ones!,"['active_recommend', 'sympathetic_response']",['none']
8338,b6f6ed9a3440fc5e,b6f6ed9a3440fc5e:4:user,user,Add some jon bellion songs too,['add_filter'],['artist']
8339,b6f6ed9a3440fc5e,b6f6ed9a3440fc5e:4:system,system,[MUSIC],['passive_recommend'],['none']
8340,46cb18e23a476b26,46cb18e23a476b26:0:user,user,Hi wizard,['greeting'],['none']
8341,46cb18e23a476b26,46cb18e23a476b26:0:system,system,"Hello, what songs can I add for you?","['detail_attribute_request', 'sympathetic_response']",['none']
8342,46cb18e23a476b26,46cb18e23a476b26:1:user,user,I would like to listen to alternative songs,['add_filter'],['genre']
8343,46cb18e23a476b26,46cb18e23a476b26:1:system,system,[MUSIC]I added a few songs you might like.,['passive_recommend'],['none']
8344,46cb18e23a476b26,46cb18e23a476b26:2:user,user,I don't like any. I would like to listen to afro alternative,"['reject_response', 'add_filter']",['genre']
8345,46cb18e23a476b26,46cb18e23a476b26:2:system,system,[MUSIC]I added a few more songs you might like.,['passive_recommend'],['none']
8346,46cb18e23a476b26,46cb18e23a476b26:3:user,user,I still don't like them. How about some songs from santi and tay iwar,"['reject_response', 'add_filter']",['artist']
8347,46cb18e23a476b26,46cb18e23a476b26:3:system,system,"[MUSIC]I added a few songs from Santi and Tay Iwar, let me know what you think.","['passive_recommend', 'parroting_response', 'feedback_request']",['artist']
8348,89b89511c9a04480,89b89511c9a04480:0:user,user,"Hey, I want to create a hip-hop music playlist to listen to while I workout at the gym?","['initial_query', 'greeting', 'add_filter']","['theme', 'genre']"
8349,89b89511c9a04480,89b89511c9a04480:0:system,system,[MUSIC]Sure! Hope some of these work for ya.,"['sympathetic_response', 'passive_recommend']",['none']
8350,89b89511c9a04480,89b89511c9a04480:1:user,user,"Those are great; would you please add a lot more, if you don't mind?","['continue', 'accept_response']",['none']
8351,89b89511c9a04480,89b89511c9a04480:1:system,system,[MUSIC]Yes! Here's some more.,"['sympathetic_response', 'active_recommend']",['none']
8352,89b89511c9a04480,89b89511c9a04480:2:user,user,"Those are cool, how about some songs by Eminem and Chris brown?","['add_filter', 'accept_response']",['artist']
8353,89b89511c9a04480,89b89511c9a04480:2:system,system,[MUSIC]OK. Check these out.,['passive_recommend'],['none']
8354,e99430909fc77f08,e99430909fc77f08:0:user,user,"hello, i want to go for a drive, can you make me a playlist","['initial_query', 'greeting', 'add_filter']",['theme']
8355,e99430909fc77f08,e99430909fc77f08:0:system,system,Hiya! What kind of music do you like to listen to when you drive?,"['detail_attribute_request', 'sympathetic_response']",['theme']
8356,e99430909fc77f08,e99430909fc77f08:1:user,user,i like a rap songs,['add_filter'],['genre']
8357,e99430909fc77f08,e99430909fc77f08:1:system,system,"[MUSIC]Ok, here are new and trending songs. Let me know what you think!","['passive_recommend', 'feedback_request']",['year']
8358,e99430909fc77f08,e99430909fc77f08:2:user,user,"thank you, can you add some from lil wayn","['add_filter', 'accept_response']",['artist']
8359,e99430909fc77f08,e99430909fc77f08:2:system,system,"[MUSIC]Yes, here you go :)","['passive_recommend', 'sympathetic_response']",['none']
8360,e99430909fc77f08,e99430909fc77f08:3:user,user,"great, can you add some from drake","['accept_response', 'add_filter']",['artist']
8361,e99430909fc77f08,e99430909fc77f08:3:system,system,[MUSIC]I love Drake!! Here's 5 from him haha,"['sympathetic_response', 'passive_recommend', 'parroting_response']",['artist']
8362,e99430909fc77f08,e99430909fc77f08:4:user,user,"awsome ,can you add some from snoopy","['accept_response', 'add_filter']",['artist']
8363,e99430909fc77f08,e99430909fc77f08:4:system,system,[MUSIC]Of coursee! I hope you like these!,"['passive_recommend', 'sympathetic_response']",['none']
8364,e99430909fc77f08,e99430909fc77f08:5:user,user,can you add on more song to round it up,['continue'],['none']
8365,e99430909fc77f08,e99430909fc77f08:5:system,system,"[MUSIC]Yes :) Here you go, thanks for using the system!","['passive_recommend', 'sympathetic_response']",['none']
8366,0d5591a79000d7b6,0d5591a79000d7b6:0:user,user,old school oldies,"['initial_query', 'add_filter']",['year']
8367,0d5591a79000d7b6,0d5591a79000d7b6:0:system,system,"Awesome! They're plentiful! Do you want a certain genre like rock, pop, country, or gospel?","['detail_attribute_request', 'sympathetic_response']",['genre']
8368,0d5591a79000d7b6,0d5591a79000d7b6:1:user,user,artist like prince Freddie Jackson temptations,['add_filter'],['similar_artist']
8369,0d5591a79000d7b6,0d5591a79000d7b6:1:system,system,[MUSIC]Super. I already added Duke of Earl in the meantime. Searching for Prince Freddie and Temptations now,['passive_recommend'],['artist']
8370,0d5591a79000d7b6,0d5591a79000d7b6:2:user,user,ok,['accept_response'],['none']
8371,0d5591a79000d7b6,0d5591a79000d7b6:2:system,system,[MUSIC]My Girl is at the top of the list!,"['active_recommend', 'sympathetic_response']",['track']
8372,0d5591a79000d7b6,0d5591a79000d7b6:3:user,user,anita baker teddy pendagrass james brown,['add_filter'],['artist']
8373,0d5591a79000d7b6,0d5591a79000d7b6:3:system,system,[MUSIC]Alright! Anita and Teddy are a bit slower than the first list of oldies I sent. Do you prefer the slower ones?,"['detail_attribute_request', 'passive_recommend', 'sympathetic_response']","['artist', 'tempo']"
8374,0d5591a79000d7b6,0d5591a79000d7b6:4:user,user,all of them,['accept_response'],['none']
8375,0d5591a79000d7b6,0d5591a79000d7b6:4:system,system,[MUSIC]Cool! I added Vodoo and Get Down and Get Up off that Thing just now.,"['passive_recommend', 'sympathetic_response']","['track', 'artist']"
8376,0d5591a79000d7b6,0d5591a79000d7b6:5:user,user,prince,['add_filter'],['artist']
8377,0d5591a79000d7b6,0d5591a79000d7b6:5:system,system,You got it.,['sympathetic_response'],['none']
8378,0d5591a79000d7b6,0d5591a79000d7b6:6:user,user,ok,['others'],['none']
8379,0d5591a79000d7b6,0d5591a79000d7b6:6:system,system,[MUSIC]Did you see Purple Rain at the top? I've enjoyed searching for these classic sounds!,"['passive_recommend', 'sympathetic_response']",['track']
8380,c7faff59ff843a35,c7faff59ff843a35:0:user,user,"Hello, I want to create a gospel music playlist to enlighten my spirit on Sundays?","['initial_query', 'greeting', 'add_filter']","['theme', 'genre']"
8381,c7faff59ff843a35,c7faff59ff843a35:0:system,system,"Sure thing! Do you want a list that makes you need church later, or to raise your Spiritual self?","['detail_attribute_request', 'sympathetic_response']",['theme']
8382,c7faff59ff843a35,c7faff59ff843a35:1:user,user,One that raises my spiritual self would be great please.,['add_filter'],['theme']
8383,c7faff59ff843a35,c7faff59ff843a35:1:system,system,"Any particular artists for your list, or style of gospel?",['detail_attribute_request'],"['artist', 'genre']"
8384,c7faff59ff843a35,c7faff59ff843a35:2:user,user,"No artists in mind, how would you like to recommend some Modern worship songs please?",['add_filter'],"['year', 'artist', 'genre']"
8385,c7faff59ff843a35,c7faff59ff843a35:2:system,system,[MUSIC]I can do that!,"['sympathetic_response', 'passive_recommend']",['none']
8386,c7faff59ff843a35,c7faff59ff843a35:3:user,user,Those were incredible and I love em all. Could you please add some more?,"['continue', 'accept_response']",['none']
8387,c7faff59ff843a35,c7faff59ff843a35:3:system,system,[MUSIC]I definitely can! Here is your next selection!,"['sympathetic_response', 'active_recommend']",['none']
8388,c7faff59ff843a35,c7faff59ff843a35:4:user,user,Those were great; how about some song by Hillsong united please?,"['add_filter', 'accept_response']",['artist']
8389,c7faff59ff843a35,c7faff59ff843a35:4:system,system,"[MUSIC]I placed a nice selection of Hillsong United in the list for you. Once that is completed, we can make more playlists!","['parroting_response', 'passive_recommend']",['artist']
8390,d8e2fd9446f09f9d,d8e2fd9446f09f9d:0:user,user,Hi. I need to create a smooth jazz playlist to relax to,"['initial_query', 'greeting', 'add_filter']","['mood', 'genre']"
8391,d8e2fd9446f09f9d,d8e2fd9446f09f9d:0:system,system,How about some Maze Maze by Miles Davis to start with?,['detail_attribute_request'],['artist']
8392,d8e2fd9446f09f9d,d8e2fd9446f09f9d:1:user,user,"Yeah, that's cool. I love Miles Davis",['add_filter'],['artist']
8393,d8e2fd9446f09f9d,d8e2fd9446f09f9d:1:system,system,[MUSIC]Excellent! Adding some classic Pharoah Sanders now,"['parroting_response', 'sympathetic_response', 'passive_recommend']",['artist']
8394,d8e2fd9446f09f9d,d8e2fd9446f09f9d:2:user,user,"okay, nice! keep them coming","['continue', 'accept_response']",['none']
8395,d8e2fd9446f09f9d,d8e2fd9446f09f9d:2:system,system,[MUSIC]Agreed! Here's some Stan Getz. Love it 1,"['parroting_response', 'sympathetic_response', 'passive_recommend']",['artist']
8396,d8e2fd9446f09f9d,d8e2fd9446f09f9d:3:user,user,Alright. Lets add some Ray Charles to the playlist,"['add_filter', 'accept_response']",['artist']
8397,d8e2fd9446f09f9d,d8e2fd9446f09f9d:3:system,system,[MUSIC]Will do.,"['sympathetic_response', 'passive_recommend']",['none']
8398,d8e2fd9446f09f9d,d8e2fd9446f09f9d:4:user,user,Coll. Waiting on them,['others'],['none']
8399,d8e2fd9446f09f9d,d8e2fd9446f09f9d:4:system,system,[MUSIC]Three Ray Charles at the very top above Stan Getz.,"['parroting_response', 'passive_recommend']",['artist']
8400,c12f51335b1dfd28,c12f51335b1dfd28:0:user,user,"hello, i will like to create a playlist with jazz music","['initial_query', 'greeting', 'add_filter']",['genre']
8401,c12f51335b1dfd28,c12f51335b1dfd28:0:system,system,[MUSIC]Here's some Jazz for you,"['parroting_response', 'passive_recommend']",['genre']
8402,c12f51335b1dfd28,c12f51335b1dfd28:1:user,user,you are the best. how about louis armstrong?,"['add_filter', 'accept_response']",['artist']
8403,c12f51335b1dfd28,c12f51335b1dfd28:1:system,system,[MUSIC]You got it :),"['sympathetic_response', 'passive_recommend']",['none']
8404,c12f51335b1dfd28,c12f51335b1dfd28:2:user,user,what will i do without you. can we add Nat king cole?,['add_filter'],['artist']
8405,c12f51335b1dfd28,c12f51335b1dfd28:2:system,system,[MUSIC]Here's some Nat King Cole :),"['parroting_response', 'passive_recommend']",['artist']
8406,c12f51335b1dfd28,c12f51335b1dfd28:3:user,user,"Thank you. Ornette coleman is really good, can we add that?","['add_filter', 'accept_response']",['artist']
8407,c12f51335b1dfd28,c12f51335b1dfd28:3:system,system,[MUSIC]You got it :),"['sympathetic_response', 'passive_recommend']",['none']
8408,c12f51335b1dfd28,c12f51335b1dfd28:4:user,user,Great! how about NIna Simone?,"['add_filter', 'accept_response']",['artist']
8409,c12f51335b1dfd28,c12f51335b1dfd28:4:system,system,[MUSIC]Of course.,"['sympathetic_response', 'passive_recommend']",['none']
8410,061cd4f837d58f22,061cd4f837d58f22:0:user,user,"hello , i feeling depressed, can you make me a playlist","['initial_query', 'greeting', 'add_filter']",['mood']
8411,061cd4f837d58f22,061cd4f837d58f22:0:system,system,[MUSIC]I will try my best to help you make a playlist to make you feel better! How are these to start?,"['feedback_request', 'sympathetic_response', 'passive_recommend']",['theme']
8412,061cd4f837d58f22,061cd4f837d58f22:1:user,user,thank you. can you add some from Chris brown,"['add_filter', 'accept_response']",['artist']
8413,061cd4f837d58f22,061cd4f837d58f22:1:system,system,[MUSIC]Here are some Chris brown songs!,"['parroting_response', 'passive_recommend']",['artist']
8414,061cd4f837d58f22,061cd4f837d58f22:2:user,user,"nice, please add some of drake","['add_filter', 'accept_response']",['artist']
8415,061cd4f837d58f22,061cd4f837d58f22:2:system,system,[MUSIC]You got it. How about some J cole or Kendrick?,"['detail_attribute_request', 'sympathetic_response', 'passive_recommend']",['artist']
8416,f5bf39b2c705da82,f5bf39b2c705da82:0:user,user,"Hello, I want to create a playlist with some songs from the 60's.","['initial_query', 'greeting', 'add_filter']",['year']
8417,f5bf39b2c705da82,f5bf39b2c705da82:0:system,system,"great, what do you have a favorite artist or genre from that era you would like as a starting point?","['detail_attribute_request', 'sympathetic_response']","['artist', 'genre', 'year']"
8418,f5bf39b2c705da82,f5bf39b2c705da82:1:user,user,I sure do. I have always been a fan of Elvis Pressley.,['add_filter'],['artist']
8419,f5bf39b2c705da82,f5bf39b2c705da82:1:system,system,[MUSIC]here are some elvis tracks as well as a few other artists you may like,"['passive_recommend', 'active_recommend', 'parroting_response']",['artist']
8420,f5bf39b2c705da82,f5bf39b2c705da82:2:user,user,Oh I love these tunes by Elvis. Do you have any songs by The Monkeys as well?,"['add_filter', 'accept_response']",['artist']
8421,f5bf39b2c705da82,f5bf39b2c705da82:2:system,system,[MUSIC]here are some tracks by the monkees,"['passive_recommend', 'parroting_response']",['artist']
8422,f5bf39b2c705da82,f5bf39b2c705da82:3:user,user,Yes these are great. I'm not a big Who fan but do you have anything by Sonny and Cher?,"['add_filter', 'accept_response', 'remove_filter']",['artist']
8423,f5bf39b2c705da82,f5bf39b2c705da82:3:system,system,[MUSIC]here are some tracks by sonny & Cher,"['passive_recommend', 'parroting_response']",['artist']
8424,f5bf39b2c705da82,f5bf39b2c705da82:4:user,user,These are ok. Some I haven't heard of. Do you have any with Cher alone?,"['add_filter', 'accept_response']",['artist']
8425,f5bf39b2c705da82,f5bf39b2c705da82:4:system,system,[MUSIC]here are some cher tracks,"['passive_recommend', 'parroting_response']",['artist']
8426,d3928fa2f06d5750,d3928fa2f06d5750:0:user,user,hi! please can i have some nursery rhyme playlist for my baby?,"['initial_query', 'greeting', 'add_filter']","['theme', 'user']"
8427,d3928fa2f06d5750,d3928fa2f06d5750:0:system,system,[MUSIC]Of course! Here are a few to start. Whats your favorite nursery rhyme?,"['detail_attribute_request', 'sympathetic_response', 'passive_recommend']",['theme']
8428,d3928fa2f06d5750,d3928fa2f06d5750:1:user,user,itsy bitsy spider,['add_filter'],['track']
8429,d3928fa2f06d5750,d3928fa2f06d5750:1:system,system,[MUSIC]Thats a great one! I have added it to the list,"['sympathetic_response', 'passive_recommend']",['none']
8430,d3928fa2f06d5750,d3928fa2f06d5750:2:user,user,thank you. can you also add some coco melon songs,"['add_filter', 'accept_response']",['artist']
8431,d3928fa2f06d5750,d3928fa2f06d5750:2:system,system,[MUSIC]Yes I can. I have added a few Coco Melon songs,"['parroting_response', 'sympathetic_response', 'passive_recommend']",['artist']
8432,d3928fa2f06d5750,d3928fa2f06d5750:3:user,user,please also add hot cross bons,['add_filter'],['artist']
8433,d3928fa2f06d5750,d3928fa2f06d5750:3:system,system,[MUSIC]I have added some songs by them any final requests?,"['detail_attribute_request', 'parroting_response', 'passive_recommend']",['artist']
8434,d3928fa2f06d5750,d3928fa2f06d5750:4:user,user,thank you. just a last one please. bus round and round,"['add_filter', 'accept_response']",['track']
8435,d3928fa2f06d5750,d3928fa2f06d5750:4:system,system,"[MUSIC]That should already be on the playlist, but if it isn't please let me know!","['sympathetic_response', 'passive_recommend', 'others']",['none']
8436,4b242b8ca088e483,4b242b8ca088e483:0:user,user,"Hi, I'd love to create a playlist for Pop songs","['initial_query', 'greeting', 'add_filter']",['genre']
8437,4b242b8ca088e483,4b242b8ca088e483:0:system,system,hey what artist do you like?,"['detail_attribute_request', 'sympathetic_response']",['artist']
8438,4b242b8ca088e483,4b242b8ca088e483:1:user,user,"I love Giveon, Krept and Konan and Chris Brown",['add_filter'],['artist']
8439,4b242b8ca088e483,4b242b8ca088e483:1:system,system,[MUSIC]I hope you like these,"['passive_recommend', 'sympathetic_response']",['none']
8440,4b242b8ca088e483,4b242b8ca088e483:2:user,user,lovely...can we add some songs by Saint JHN?,"['add_filter', 'accept_response']",['artist']
8441,4b242b8ca088e483,4b242b8ca088e483:2:system,system,[MUSIC]Good choice,"['sympathetic_response', 'passive_recommend']",['none']
8442,4b242b8ca088e483,4b242b8ca088e483:3:user,user,Beautiful..I'd love to listen to Justin Bieber too,"['add_filter', 'accept_response']",['artist']
8443,4b242b8ca088e483,4b242b8ca088e483:3:system,system,[MUSIC]awesome,"['sympathetic_response', 'passive_recommend']",['none']
8444,4b242b8ca088e483,4b242b8ca088e483:4:user,user,niceee...can we cap it off with a few songs by Cardi B?,"['accept_response', 'add_filter']",['artist']
8445,4b242b8ca088e483,4b242b8ca088e483:4:system,system,[MUSIC]Turn up,"['passive_recommend', 'sympathetic_response']",['none']
8446,770ca779d1399267,770ca779d1399267:0:user,user,I want to create a playlist to relieve my mind on a stressful day,"['add_filter', 'initial_query']",['theme']
8447,770ca779d1399267,770ca779d1399267:0:system,system,Not a problem! do you like songs with singers or just instruments?,"['detail_attribute_request', 'sympathetic_response']","['instrument', 'vocal']"
8448,770ca779d1399267,770ca779d1399267:1:user,user,Yes I like songs with just instruments. The dark ambient music is a favorite genre of mine.,['add_filter'],"['genre', 'instrument', 'mood']"
8449,770ca779d1399267,770ca779d1399267:1:system,system,Dark it is. This helps me choose better picks just for you.,"['sympathetic_response', 'parroting_response']",['mood']
8450,770ca779d1399267,770ca779d1399267:2:user,user,I don't like these songs because theres singing involved. More ambient songs with just instruments sounds would make it better.,"['add_filter', 'remove_filter', 'reject_response']","['mood', 'instrument', 'vocal']"
8451,770ca779d1399267,770ca779d1399267:2:system,system,[MUSIC]I understand. I think I sent them before you narrowed your sounds down. Here's some Cryr chamber and Pendant.,"['passive_recommend', 'sympathetic_response']",['artist']
8452,770ca779d1399267,770ca779d1399267:3:user,user,Theres are nice! Adding more songs similar to cryo chamber and pendant would make this playlist better.,"['accept_response', 'add_filter']",['similar_artist']
8453,770ca779d1399267,770ca779d1399267:3:system,system,[MUSIC]Glad to hear this! Sending them your way.,"['sympathetic_response', 'passive_recommend']",['none']
8454,770ca779d1399267,770ca779d1399267:4:user,user,I'm loving the ambient songs from Robin Spielberg.,"['accept_response', 'add_filter']","['artist', 'mood']"
8455,770ca779d1399267,770ca779d1399267:4:system,system,[MUSIC]Yeah! I can find a few more. I've enjoyed searching for these beautiful dark sounds!,"['sympathetic_response', 'active_recommend']",['mood']
8456,8837b9f7c8e29cef,8837b9f7c8e29cef:0:user,user,I want to create a playlist while I'm writing,"['initial_query', 'add_filter']",['theme']
8457,8837b9f7c8e29cef,8837b9f7c8e29cef:0:system,system,"cool, any artist or genre you would like to start with?","['detail_attribute_request', 'sympathetic_response']","['artist', 'genre']"
8458,8837b9f7c8e29cef,8837b9f7c8e29cef:1:user,user,yes. for this playlist I'd like classical music,['add_filter'],['genre']
8459,8837b9f7c8e29cef,8837b9f7c8e29cef:1:system,system,[MUSIC]Here is some classical music to start with,"['parroting_response', 'passive_recommend']",['genre']
8460,8837b9f7c8e29cef,8837b9f7c8e29cef:2:user,user,I like artist like Erik Satie and Mozart,['add_filter'],['artist']
8461,8837b9f7c8e29cef,8837b9f7c8e29cef:2:system,system,[MUSIC]Here are some suggestions,['passive_recommend'],['none']
8462,8837b9f7c8e29cef,8837b9f7c8e29cef:3:user,user,Can you also add more modern classical music,['add_filter'],"['genre', 'year']"
8463,8837b9f7c8e29cef,8837b9f7c8e29cef:3:system,system,[MUSIC]Here are some modern composers,"['parroting_response', 'passive_recommend']","['year', 'artist']"
8464,8837b9f7c8e29cef,8837b9f7c8e29cef:4:user,user,These are really nice! Any similar artist you'd recommend?,"['continue', 'accept_response']",['similar_artist']
8465,8837b9f7c8e29cef,8837b9f7c8e29cef:4:system,system,[MUSIC]Here are your songs.,['passive_recommend'],['none']
8466,803370ad3a05ed5d,803370ad3a05ed5d:0:user,user,"Hello there, I want to play music early morning. give me some music of 1960""s Chopin the artist","['initial_query', 'greeting', 'add_filter']","['artist', 'year', 'theme']"
8467,803370ad3a05ed5d,803370ad3a05ed5d:0:system,system,I can play some Chopin for you. He was born in the 1500's.,"['parroting_response', 'sympathetic_response']","['artist', 'year']"
8468,803370ad3a05ed5d,803370ad3a05ed5d:1:user,user,May be I am not very sure about the era. But lets go with the singer Chopin,['add_filter'],"['artist', 'year']"
8469,803370ad3a05ed5d,803370ad3a05ed5d:1:system,system,[MUSIC]Frederic Chopin (1810-1849) was a Polish composer and virtuoso pianist of French-Polish parentage. He wrote music. I don't know of a singer called Chopin.,"['parroting_response', 'passive_recommend', 'item_attribute_answer']",['artist']
